model,batch,seq,gamma,mode,mean_ms,median_ms,std_ms,min_ms,max_ms,n_samples
Qwen2.5-7B,16,1024,7,target_decode_sd,10.4581875,10.6325,0.27738354162903484,10.036,10.658,16
Qwen2.5-7B,16,2048,7,target_decode_sd,10.314499999999999,10.0665,0.39389287883890467,10.023,10.893,16
Qwen2.5-7B,16,4096,7,target_decode_sd,10.818375,10.865,0.08657010646483773,10.69,10.897,16
Qwen2.5-7B,24,256,7,target_decode_sd,10.738375,10.703,0.06517246351028935,10.67,10.839,16
Qwen2.5-7B,24,512,7,target_decode_sd,10.9214375,10.845,0.13018702892377584,10.811,11.117,16
Qwen2.5-7B,24,1024,7,target_decode_sd,10.97075,11.099499999999999,0.20479371735155022,10.662,11.128,16
Qwen2.5-7B,24,2048,7,target_decode_sd,10.66525,10.6725,0.023382329510408705,10.611,10.691,16
Qwen2.5-7B,24,4096,7,target_decode_sd,10.7276875,10.649999999999999,0.12892360463985375,10.628,10.937,16
Qwen2.5-7B,32,256,7,target_decode_sd,11.003625,10.916,0.14101530649779365,10.892,11.234,16
Qwen2.5-7B,32,512,7,target_decode_sd,10.8225625,11.2005,0.5873807361215266,9.925,11.213,16
Qwen2.5-7B,32,1024,7,target_decode_sd,10.4738125,9.981,0.6713913134926108,9.948,11.546,16
Qwen2.5-7B,32,2048,7,target_decode_sd,11.223749999999999,11.2555,0.2696623815069503,10.244,11.428,16
Qwen2.5-7B,32,4096,7,target_decode_sd,11.5205,11.431000000000001,0.4143232232609383,10.241,12.013,16
Qwen2.5-7B,48,256,7,target_decode_sd,12.02975,11.904499999999999,0.2067247767765957,11.876,12.334,16
Qwen2.5-7B,48,512,7,target_decode_sd,11.872125,12.319500000000001,0.6940804828452293,10.862,12.336,16
Qwen2.5-7B,48,1024,7,target_decode_sd,10.8916875,10.875499999999999,0.039663112585877826,10.857,11.018,16
Qwen2.5-7B,48,2048,7,target_decode_sd,11.0804375,10.9055,0.3322942408468735,10.867,11.651,16
Qwen2.5-7B,48,4096,7,target_decode_sd,11.9375625,11.7775,0.35295532649331135,11.631,12.478,16
Qwen2.5-7B,64,256,7,target_decode_sd,11.7058125,12.375,1.0385036169893678,10.141,12.419,16
Qwen2.5-7B,64,512,7,target_decode_sd,11.082875,10.252500000000001,1.2142922149685935,9.927,12.7,16
Qwen2.5-7B,64,1024,7,target_decode_sd,12.206625,12.3815,0.4267640839308451,11.534,12.575,16
Qwen2.5-7B,64,2048,7,target_decode_sd,11.9624,12.206,0.2924355362419946,11.426,12.233,15
Qwen2.5-7B,64,4096,7,target_decode_sd,11.344333333333333,11.425,0.2790097206952197,10.665,11.663,12
Qwen2.5-7B,0,0,7,target_verify,9.466541666666666,9.466000000000001,0.009890615519891647,9.452,9.484,24
Qwen2.5-7B,1,256,7,target_verify,9.5186875,9.476,0.07211720175848257,9.447,9.649,96
Qwen2.5-7B,1,512,7,target_verify,9.72371875,9.629999999999999,0.1506864784996702,9.602,9.966,96
Qwen2.5-7B,1,1024,7,target_verify,10.150270833333334,9.954,0.3032759201979773,9.925,10.625,96
Qwen2.5-7B,1,2048,7,target_verify,10.989479166666667,10.607,0.5776910662131242,10.584,11.862,96
Qwen2.5-7B,1,4096,7,target_verify,11.24370652173913,11.836,0.9832848238390363,9.597,11.861,92
Qwen2.5-7B,2,256,7,target_verify,9.6650625,9.627,0.06918482744143574,9.599,9.789,80
Qwen2.5-7B,2,512,7,target_verify,9.867925,9.77,0.15372898847886216,9.741,10.116,80
Qwen2.5-7B,2,1024,7,target_verify,10.2996,10.103,0.3023202091504296,10.078,10.768,80
Qwen2.5-7B,2,2048,7,target_verify,11.1277,10.7515,0.5701808818039094,10.725,11.983,80
Qwen2.5-7B,2,4096,7,target_verify,11.3630375,11.959,0.9063787238130718,9.993,12.003,80
Qwen2.5-7B,4,256,7,target_verify,10.0845125,10.009,0.11572741803397375,9.998,10.28,80
Qwen2.5-7B,4,512,7,target_verify,10.412975,10.256,0.23763811307281935,10.244,10.773,80
Qwen2.5-7B,4,1024,7,target_verify,11.0847,10.7675,0.47710594848099447,10.749,11.805,80
Qwen2.5-7B,4,2048,7,target_verify,12.4294625,11.788,0.9612981194849579,11.775,14.112,80
Qwen2.5-7B,4,4096,7,target_verify,13.1326125,13.831,1.0512559877311076,11.555,13.903,80
Qwen2.5-7B,8,256,7,target_verify,11.7659625,11.5715,0.297678377275657,11.549,12.236,80
Qwen2.5-7B,8,512,7,target_verify,12.307475,12.211500000000001,0.15670749782131585,12.17,12.563,80
Qwen2.5-7B,8,1024,7,target_verify,12.740075,12.536000000000001,0.312677282371765,12.497,13.231,80
Qwen2.5-7B,8,2048,7,target_verify,13.636725,13.212499999999999,0.6429139158274277,13.175,14.625,80
Qwen2.5-7B,8,4096,7,target_verify,14.0721875,14.5735,0.7674433652258087,12.897,14.619,80
Qwen2.5-7B,16,256,7,target_verify,13.03595,12.9245,0.17574405296310516,12.902,13.327,80
Qwen2.5-7B,16,512,7,target_verify,13.3987,13.3005,0.15856328050356,13.259,13.657,80
Qwen2.5-7B,16,1024,7,target_verify,13.807868421052632,13.636,0.29845997351315584,13.598,14.329,76
Qwen2.5-7B,16,2048,7,target_verify,14.73971875,14.308,0.6587197411802951,14.268,15.74,64
Qwen2.5-7B,16,4096,7,target_verify,16.20864705882353,15.726500000000001,0.6648975404112663,15.671,17.558,68
Qwen2.5-7B,24,256,7,target_verify,17.082825,17.0565,0.06264623903972846,17.007,17.257,80
Qwen2.5-7B,24,512,7,target_verify,17.2768375,17.180999999999997,0.1612781576828355,17.119,17.618,80
Qwen2.5-7B,24,1024,7,target_verify,17.684065789473685,17.509500000000003,0.30428356667320766,17.434,18.227,76
Qwen2.5-7B,24,2048,7,target_verify,18.5417,18.191,0.6187993103104412,18.137,19.63,60
Qwen2.5-7B,24,4096,7,target_verify,19.110125,19.5815,0.5518697165916147,18.47,19.635,56
Qwen2.5-7B,32,256,7,target_verify,18.5284375,18.509,0.05524235298474489,18.466,18.754,80
Qwen2.5-7B,32,512,7,target_verify,18.739092105263158,18.6075,0.2409836053970798,18.554,19.188,76
Qwen2.5-7B,32,1024,7,target_verify,19.465507692307693,19.143,0.48837306830552596,19.069,20.231,65
Qwen2.5-7B,32,2048,7,target_verify,20.671133333333334,20.189999999999998,0.8984329194405467,20.143,22.344,60
Qwen2.5-7B,32,4096,7,target_verify,25.066037037037038,22.314,3.0489740493023807,22.222,28.495,54
Qwen2.5-7B,48,256,7,target_verify,28.1756875,28.305500000000002,0.21963402204403715,27.816,28.433,80
Qwen2.5-7B,48,512,7,target_verify,28.006657894736843,27.874499999999998,0.2403173764077593,27.816,28.439,76
Qwen2.5-7B,48,1024,7,target_verify,28.670516666666668,28.4155,0.46194300373592123,28.37,29.581,60
Qwen2.5-7B,48,2048,7,target_verify,29.929204545454546,29.456,0.8989406318070964,29.414,31.616,44
Qwen2.5-7B,48,4096,7,target_verify,33.604136363636364,35.1435,1.811249736750703,31.509,35.251,44
Qwen2.5-7B,64,256,7,target_verify,35.000368421052634,35.16,0.2782381158698547,34.477,35.195,76
Qwen2.5-7B,64,512,7,target_verify,34.78342424242424,34.552499999999995,0.386773679026739,34.455,35.461,66
Qwen2.5-7B,64,1024,7,target_verify,35.764833333333335,35.353,0.7407709261112719,35.271,37.1,60
Qwen2.5-7B,64,2048,7,target_verify,37.466875,37.0385,1.1317838016679458,36.989,40.47,40
Qwen2.5-7B,64,4096,7,target_verify,40.433083333333336,40.4395,0.05108363611557006,40.359,40.508,12
Qwen2.5-7B,0,0,11,drafter_decode,4.58455,4.582,0.007507715329824635,4.575,4.602,20
Qwen2.5-7B,1,256,11,drafter_decode,4.5934875,4.59,0.015153220612685247,4.571,4.67,80
Qwen2.5-7B,1,512,11,drafter_decode,4.6137375,4.604,0.01971810435210502,4.594,4.717,80
Qwen2.5-7B,1,1024,11,drafter_decode,4.655325,4.635,0.03466905927316278,4.622,4.732,80
Qwen2.5-7B,1,2048,11,drafter_decode,4.769975,4.706,0.09852853792079792,4.696,4.978,80
Qwen2.5-7B,1,4096,11,drafter_decode,4.864407894736842,4.911,0.09995294594712437,4.565,5.025,76
Qwen2.5-7B,2,256,11,drafter_decode,4.728203125,4.766500000000001,0.08044621188068693,4.571,4.795,64
Qwen2.5-7B,2,512,11,drafter_decode,4.75121875,4.7855,0.08533937269365191,4.593,4.833,64
Qwen2.5-7B,2,1024,11,drafter_decode,4.819125,4.827,0.11416953420104042,4.625,4.982,64
Qwen2.5-7B,2,2048,11,drafter_decode,4.953125,4.9735,0.12694261920816258,4.702,5.132,64
Qwen2.5-7B,2,4096,11,drafter_decode,4.968328125,5.0945,0.14587862476964383,4.768,5.109,64
Qwen2.5-7B,4,256,11,drafter_decode,4.78925,4.779,0.026106618998935068,4.769,4.961,64
Qwen2.5-7B,4,512,11,drafter_decode,4.835453125,4.804,0.05113472081295686,4.796,4.949,64
Qwen2.5-7B,4,1024,11,drafter_decode,4.943203125,4.921,0.07083833140629846,4.833,5.055,64
Qwen2.5-7B,4,2048,11,drafter_decode,5.089296875,5.049,0.08259187855217832,4.993,5.229,64
Qwen2.5-7B,4,4096,11,drafter_decode,5.079890625,5.218999999999999,0.19794925734173102,4.782,5.429,64
Qwen2.5-7B,8,256,11,drafter_decode,4.825859375,4.797,0.046951128656751814,4.785,4.899,64
Qwen2.5-7B,8,512,11,drafter_decode,4.93565625,4.8975,0.061818274061449706,4.883,5.048,64
Qwen2.5-7B,8,1024,11,drafter_decode,5.076203125,5.031499999999999,0.0730835963371496,5.013,5.196,64
Qwen2.5-7B,8,2048,11,drafter_decode,5.30615625,5.186,0.185218808290207,5.166,5.586,64
Qwen2.5-7B,8,4096,11,drafter_decode,5.830609375,5.582,0.3771672870894251,5.567,6.393,64
Qwen2.5-7B,16,256,11,drafter_decode,6.420359375,6.385,0.05756386851431491,6.368,6.529,64
Qwen2.5-7B,16,512,11,drafter_decode,6.544953125,6.505,0.06490394115445491,6.49,6.657,64
Qwen2.5-7B,16,1024,11,drafter_decode,6.76434375,6.644,0.18474626260798635,6.629,7.065,64
Qwen2.5-7B,16,2048,11,drafter_decode,6.993433333333333,7.034,0.5942991133748998,5.211,7.699,60
Qwen2.5-7B,16,4096,11,drafter_decode,6.712961538461538,6.5045,0.9487337683447273,5.209,7.76,52
Qwen2.5-7B,24,256,11,drafter_decode,6.543,6.5024999999999995,0.06474786262329986,6.489,6.648,64
Qwen2.5-7B,24,512,11,drafter_decode,6.723890625,6.640499999999999,0.12825769164564693,6.626,6.923,64
Qwen2.5-7B,24,1024,11,drafter_decode,6.83755,6.914,0.603474415645753,4.956,7.452,60
Qwen2.5-7B,24,2048,11,drafter_decode,6.968645833333333,7.4365000000000006,1.2746848503225587,4.958,8.495,48
Qwen2.5-7B,24,4096,11,drafter_decode,7.71151923076923,7.856,0.9573990396859365,5.955,8.494,52
Qwen2.5-7B,32,256,11,drafter_decode,7.9119375,7.852,0.09710702245215738,7.838,8.075,64
Qwen2.5-7B,32,512,11,drafter_decode,8.155640625,8.055,0.15573200088995998,8.041,8.4,64
Qwen2.5-7B,32,1024,11,drafter_decode,8.249,8.384,0.9333157948311793,5.307,9.119,60
Qwen2.5-7B,32,2048,11,drafter_decode,7.790886363636363,9.1065,2.0458936321882253,5.14,10.474,44
Qwen2.5-7B,32,4096,11,drafter_decode,7.8821,7.858499999999999,1.8464269695404023,5.31,10.475,40
Qwen2.5-7B,48,256,11,drafter_decode,7.9567499999999995,7.900499999999999,0.12825285045874674,7.832,8.188,64
Qwen2.5-7B,48,512,11,drafter_decode,8.01744262295082,8.123,0.8925240150754146,4.626,8.715,61
Qwen2.5-7B,48,1024,11,drafter_decode,8.023833333333334,8.701,1.8016038756682045,4.825,9.768,48
Qwen2.5-7B,48,2048,11,drafter_decode,9.51225,9.6935,1.0092944605711136,8.173,11.823,44
Qwen2.5-7B,48,4096,11,drafter_decode,11.32715,12.2645,1.9141470156275606,7.738,12.726,40
Qwen2.5-7B,64,256,11,drafter_decode,12.81146875,12.7015,0.19357652756418983,12.638,13.141,64
Qwen2.5-7B,64,512,11,drafter_decode,12.715433333333333,13.1005,1.8167645423278953,6.699,13.97,60
Qwen2.5-7B,64,1024,11,drafter_decode,11.379933333333334,13.918,3.877982080693749,5.007,15.631,45
Qwen2.5-7B,64,2048,11,drafter_decode,10.396870967741936,9.763,4.996094980028139,4.974,15.636,31
Qwen2.5-7B,64,4096,11,drafter_decode,5.841916666666666,5.612,0.5603850069912703,5.231,7.467,12
Qwen2.5-7B,0,0,11,target_decode_sd,10.0195,10.0275,0.036792209320271475,9.972,10.051,4
Qwen2.5-7B,1,256,11,target_decode_sd,10.0185625,10.0015,0.0510097621375883,9.96,10.118,16
Qwen2.5-7B,1,512,11,target_decode_sd,10.031125,10.021,0.042383762614158514,9.982,10.102,16
Qwen2.5-7B,1,1024,11,target_decode_sd,10.0785625,10.0585,0.06599289734509303,10.005,10.201,16
Qwen2.5-7B,1,2048,11,target_decode_sd,10.2046875,10.142499999999998,0.13426874481178894,10.085,10.488,16
Qwen2.5-7B,1,4096,11,target_decode_sd,10.25775,10.3545,0.19243613659255032,9.974,10.457,16
Qwen2.5-7B,2,256,11,target_decode_sd,10.0028125,10.0075,0.024669059568617636,9.969,10.036,16
Qwen2.5-7B,2,512,11,target_decode_sd,10.04,10.029,0.04741589044473039,9.991,10.188,16
Qwen2.5-7B,2,1024,11,target_decode_sd,10.0763125,10.064499999999999,0.03904991463925794,10.032,10.142,16
Qwen2.5-7B,2,2048,11,target_decode_sd,10.1994375,10.1325,0.1141326530840319,10.105,10.389,16
Qwen2.5-7B,2,4096,11,target_decode_sd,10.294,10.346,0.10193658159202056,10.125,10.412,16
Qwen2.5-7B,4,256,11,target_decode_sd,10.161125,10.161,0.020649051632783064,10.137,10.223,16
Qwen2.5-7B,4,512,11,target_decode_sd,10.1920625,10.192499999999999,0.02690345392943692,10.147,10.233,16
Qwen2.5-7B,4,1024,11,target_decode_sd,10.28,10.2405,0.07590081246820303,10.197,10.402,16
Qwen2.5-7B,4,2048,11,target_decode_sd,10.431625,10.388,0.07642414539921275,10.358,10.569,16
Qwen2.5-7B,4,4096,11,target_decode_sd,10.418375,10.5185,0.1654762319287374,10.171,10.562,16
Qwen2.5-7B,8,256,11,target_decode_sd,10.222,10.1985,0.044285437787155164,10.171,10.318,16
Qwen2.5-7B,8,512,11,target_decode_sd,10.313875,10.278,0.05848746304408605,10.26,10.415,16
Qwen2.5-7B,8,1024,11,target_decode_sd,10.44675,10.409,0.07265947976692373,10.379,10.556,16
Qwen2.5-7B,8,2048,11,target_decode_sd,10.664375,10.552,0.18182954472068993,10.524,10.941,16
Qwen2.5-7B,8,4096,11,target_decode_sd,10.8235625,10.915,0.16226314790076882,10.556,10.973,16
Qwen2.5-7B,16,256,11,target_decode_sd,10.647124999999999,10.6145,0.11748808450221686,10.542,11.037,16
Qwen2.5-7B,16,512,11,target_decode_sd,10.736812500000001,10.6985,0.06639901480192827,10.659,10.835,16
Qwen2.5-7B,16,1024,11,target_decode_sd,10.94975,10.833,0.19341234017852452,10.803,11.251,16
Qwen2.5-7B,16,2048,11,target_decode_sd,11.03075,11.219999999999999,0.29587350900905846,10.585,11.233,16
Qwen2.5-7B,16,4096,11,target_decode_sd,10.636,10.6065,0.053971597468792015,10.589,10.731,16
Qwen2.5-7B,24,256,11,target_decode_sd,10.74625,10.705,0.07430522637517946,10.683,10.887,16
Qwen2.5-7B,24,512,11,target_decode_sd,10.923187500000001,10.846499999999999,0.12787505294883247,10.81,11.112,16
Qwen2.5-7B,24,1024,11,target_decode_sd,10.876,11.101,0.3650795347135563,10.327,11.169,16
Qwen2.5-7B,24,2048,11,target_decode_sd,10.6774375,10.368500000000001,0.48738540106025613,10.339,11.662,16
Qwen2.5-7B,24,4096,11,target_decode_sd,11.4604375,11.315999999999999,0.23764622691443418,11.29,11.873,16
Qwen2.5-7B,32,256,11,target_decode_sd,11.877875,11.803,0.13894693231590236,11.74,12.138,16
Qwen2.5-7B,32,512,11,target_decode_sd,12.184,12.097999999999999,0.16060344537607726,12.03,12.453,16
Qwen2.5-7B,32,1024,11,target_decode_sd,11.859625000000001,12.3865,0.8113347747179748,10.678,12.419,16
Qwen2.5-7B,32,2048,11,target_decode_sd,10.6808125,10.687000000000001,0.050268901917587226,10.545,10.767,16
Qwen2.5-7B,32,4096,11,target_decode_sd,11.10775,10.7165,0.6201489606000589,10.675,12.091,16
Qwen2.5-7B,48,256,11,target_decode_sd,12.0673125,11.936,0.2115960676225659,11.895,12.412,16
Qwen2.5-7B,48,512,11,target_decode_sd,11.829625,12.338999999999999,0.994159871449255,10.022,12.693,16
Qwen2.5-7B,48,1024,11,target_decode_sd,10.978125,10.242999999999999,1.1400464244933186,10.201,12.632,16
Qwen2.5-7B,48,2048,11,target_decode_sd,12.5565,12.602,0.08813701454742691,12.384,12.648,16
Qwen2.5-7B,48,4096,11,target_decode_sd,12.51525,12.4455,0.2807030459400112,11.934,12.87,16
Qwen2.5-7B,64,256,11,target_decode_sd,12.9495,12.849,0.154373141014448,12.818,13.211,16
Qwen2.5-7B,64,512,11,target_decode_sd,12.5016875,13.148,1.0120709934749308,10.94,13.271,16
Qwen2.5-7B,64,1024,11,target_decode_sd,11.035125,11.064499999999999,0.6829149166135802,10.387,13.37,16
Qwen2.5-7B,64,2048,11,target_decode_sd,11.129625,10.518,1.1444106998800736,10.349,13.334,16
Qwen2.5-7B,64,4096,11,target_decode_sd,11.0935,10.9865,0.2802834604143067,10.601,11.662,12
Qwen2.5-7B,0,0,11,target_verify,9.533125,9.531500000000001,0.01104460652686792,9.513,9.551,16
Qwen2.5-7B,1,256,11,target_verify,9.580359375,9.5365,0.07316720732797309,9.513,9.705,64
Qwen2.5-7B,1,512,11,target_verify,9.787796875,9.694500000000001,0.15447804381796584,9.661,10.026,64
Qwen2.5-7B,1,1024,11,target_verify,10.21165625,10.015,0.3043565275024233,9.985,10.689,64
Qwen2.5-7B,1,2048,11,target_verify,11.047453125,10.664,0.5791600631261086,10.646,11.924,64
Qwen2.5-7B,1,4096,11,target_verify,11.377633333333334,11.894,0.9153787577044254,9.754,11.958,60
Qwen2.5-7B,2,256,11,target_verify,9.813270833333334,9.7675,0.0734310327995882,9.751,9.931,48
Qwen2.5-7B,2,512,11,target_verify,10.032104166666667,9.929,0.1608804551004668,9.909,10.277,48
Qwen2.5-7B,2,1024,11,target_verify,10.486645833333334,10.276,0.32204700922766266,10.256,10.982,48
Qwen2.5-7B,2,2048,11,target_verify,11.385395833333334,10.962,0.6379706102609568,10.938,12.334,48
Qwen2.5-7B,2,4096,11,target_verify,11.957145833333334,12.318,0.5640384772442895,11.08,12.395,48
Qwen2.5-7B,4,256,11,target_verify,11.176125,11.1025,0.11682458663549043,11.086,11.359,48
Qwen2.5-7B,4,512,11,target_verify,11.505208333333334,11.3475,0.24081209752015523,11.335,11.877,48
Qwen2.5-7B,4,1024,11,target_verify,12.1751875,11.86,0.4763142917457723,11.844,12.883,48
Qwen2.5-7B,4,2048,11,target_verify,13.5149375,12.877500000000001,0.9594013959567861,12.866,14.947,48
Qwen2.5-7B,4,4096,11,target_verify,14.103645833333333,14.9145,1.2275046559617613,12.241,14.929,48
Qwen2.5-7B,8,256,11,target_verify,12.463875,12.2605,0.30706992931474386,12.245,12.972,48
Qwen2.5-7B,8,512,11,target_verify,13.012416666666667,12.9145,0.15564797069072858,12.869,13.264,48
Qwen2.5-7B,8,1024,11,target_verify,13.454625,13.253,0.31611421481564317,13.208,13.944,48
Qwen2.5-7B,8,2048,11,target_verify,14.348895833333334,13.92,0.6461363152266014,13.896,15.329,48
Qwen2.5-7B,8,4096,11,target_verify,15.7213125,15.312,0.6351481702235294,15.263,17.362,48
Qwen2.5-7B,16,256,11,target_verify,16.6934375,16.582,0.171987988973253,16.572,16.966,48
Qwen2.5-7B,16,512,11,target_verify,17.058583333333335,16.9605,0.16617625010599665,16.912,17.398,48
Qwen2.5-7B,16,1024,11,target_verify,17.501520833333334,17.302,0.3185490369133764,17.246,18.005,48
Qwen2.5-7B,16,2048,11,target_verify,18.29172727272727,17.981,0.5917432411316138,17.934,19.395,44
Qwen2.5-7B,16,4096,11,target_verify,21.774305555555557,19.4005,2.86527822453043,19.351,25.215,36
Qwen2.5-7B,24,256,11,target_verify,25.224520833333333,25.118,0.1749315963070275,25.079,25.515,48
Qwen2.5-7B,24,512,11,target_verify,25.6373125,25.485500000000002,0.2424250843921751,25.424,26.029,48
Qwen2.5-7B,24,1024,11,target_verify,26.240159090909092,26.0005,0.445992905521936,25.94,27.08,44
Qwen2.5-7B,24,2048,11,target_verify,27.72334375,27.064500000000002,1.003294560335292,27.026,29.224,32
Qwen2.5-7B,24,4096,11,target_verify,28.379944444444444,29.1405,0.9410728207573813,27.259,29.271,36
Qwen2.5-7B,32,256,11,target_verify,27.3165,27.282,0.058209087540867746,27.261,27.437,48
Qwen2.5-7B,32,512,11,target_verify,27.55645833333333,27.4135,0.24356754127576324,27.342,27.943,48
Qwen2.5-7B,32,1024,11,target_verify,28.16631818181818,27.942,0.4473952403156322,27.88,29.064,44
Qwen2.5-7B,32,2048,11,target_verify,29.342642857142856,28.9625,0.8210726594944645,28.922,31.106,28
Qwen2.5-7B,32,4096,11,target_verify,35.750791666666665,38.5105,3.693848140509424,31.049,38.882,24
Qwen2.5-7B,48,256,11,target_verify,38.431625,38.498,0.1278024780833898,38.202,38.619,48
Qwen2.5-7B,48,512,11,target_verify,38.45455555555556,38.233,0.40768674223965073,38.173,39.23,45
Qwen2.5-7B,48,1024,11,target_verify,39.66771875,39.189499999999995,0.7345142012889617,39.111,40.835,32
Qwen2.5-7B,48,2048,11,target_verify,41.364535714285715,40.7505,1.3387376719256112,40.681,44.305,28
Qwen2.5-7B,48,4096,11,target_verify,45.882416666666664,46.846999999999994,1.3647419541617654,44.093,47.103,24
Qwen2.5-7B,64,256,11,target_verify,46.76322916666667,46.872,0.25521990847972076,46.351,47.205,48
Qwen2.5-7B,64,512,11,target_verify,46.62647727272727,46.433,0.409821486301352,46.33,47.428,44
Qwen2.5-7B,64,1024,11,target_verify,47.748862068965515,47.336,0.8295164135178806,47.248,49.402,29
Qwen2.5-7B,64,2048,11,target_verify,49.333133333333336,49.342,0.04115105738385771,49.262,49.385,15
Qwen2.5-7B,0,0,15,drafter_decode,4.6245,4.6114999999999995,0.032613365035631656,4.602,4.701,20
Qwen2.5-7B,1,256,15,drafter_decode,5.0263875,4.613,3.5217923892179055,4.603,36.131,80
Qwen2.5-7B,1,512,15,drafter_decode,4.655475,4.64,0.03331475326053201,4.623,4.767,80
Qwen2.5-7B,1,1024,15,drafter_decode,4.692565789473684,4.6665,0.037171076758259536,4.656,4.752,76
Qwen2.5-7B,1,2048,15,drafter_decode,4.80003125,4.74,0.09509777236888263,4.722,4.964,64
Qwen2.5-7B,1,4096,15,drafter_decode,4.867588235294118,4.935,0.10993488375168296,4.602,4.973,68
Qwen2.5-7B,2,256,15,drafter_decode,4.7324,4.7835,0.07981729135970474,4.588,4.832,80
Qwen2.5-7B,2,512,15,drafter_decode,4.7915375000000004,4.807,0.21320774582492738,4.619,6.086,80
Qwen2.5-7B,2,1024,15,drafter_decode,4.802736111111111,4.8415,0.10626620745390022,4.641,4.987,72
Qwen2.5-7B,2,2048,15,drafter_decode,4.953354166666666,4.9864999999999995,0.13624766085570963,4.722,5.148,48
Qwen2.5-7B,2,4096,15,drafter_decode,4.940107142857143,4.94,0.15304766679596368,4.67,5.137,56
Qwen2.5-7B,4,256,15,drafter_decode,4.804875,4.82,0.06156510909783111,4.671,4.899,80
Qwen2.5-7B,4,512,15,drafter_decode,4.8326875000000005,4.8315,0.08143081147183805,4.684,4.991,80
Qwen2.5-7B,4,1024,15,drafter_decode,4.929,4.949,0.10432006545405356,4.718,5.077,72
Qwen2.5-7B,4,2048,15,drafter_decode,5.1079791666666665,5.073,0.07776081428064298,5.021,5.247,48
Qwen2.5-7B,4,4096,15,drafter_decode,5.032696428571429,5.173,0.21320949319158614,4.677,5.251,56
Qwen2.5-7B,8,256,15,drafter_decode,4.8246875,4.828,0.08159061030457745,4.668,4.939,80
Qwen2.5-7B,8,512,15,drafter_decode,4.918775,4.927,0.12151980356397814,4.687,5.137,80
Qwen2.5-7B,8,1024,15,drafter_decode,5.046694444444444,5.063,0.1474788730526176,4.724,5.245,72
Qwen2.5-7B,8,2048,15,drafter_decode,5.343458333333333,5.225,0.18246631380547712,5.207,5.638,48
Qwen2.5-7B,8,4096,15,drafter_decode,5.297857142857143,5.596500000000001,0.36068467359486434,4.667,5.637,56
Qwen2.5-7B,16,256,15,drafter_decode,4.9251375,4.945,0.13656442294362042,4.663,5.108,80
Qwen2.5-7B,16,512,15,drafter_decode,5.041525,5.072,0.17597899579786594,4.695,5.298,80
Qwen2.5-7B,16,1024,15,drafter_decode,5.223736111111111,5.2105,0.26300222207895196,4.718,5.602,72
Qwen2.5-7B,16,2048,15,drafter_decode,5.788425531914894,5.615,0.29233912295861275,5.59,6.262,47
Qwen2.5-7B,16,4096,15,drafter_decode,6.2145,6.259,0.49959445371402816,4.677,6.562,56
Qwen2.5-7B,24,256,15,drafter_decode,6.205325,6.533,0.7514650631527992,4.671,6.715,80
Qwen2.5-7B,24,512,15,drafter_decode,6.3585125,6.672499999999999,0.8297331581694339,4.707,7.233,80
Qwen2.5-7B,24,1024,15,drafter_decode,6.726166666666667,6.9425,0.8693844997759647,4.741,7.563,72
Qwen2.5-7B,24,2048,15,drafter_decode,7.404454545454546,7.46,0.6830312892334301,5.379,8.506,44
Qwen2.5-7B,24,4096,15,drafter_decode,6.575318181818182,6.634,1.1754894235075075,4.692,8.517,44
Qwen2.5-7B,32,256,15,drafter_decode,6.3034,6.635,0.8011944184793923,4.674,6.848,80
Qwen2.5-7B,32,512,15,drafter_decode,6.51025,6.84,0.8828138341818079,4.708,7.213,80
Qwen2.5-7B,32,1024,15,drafter_decode,6.774073529411765,7.169499999999999,0.9999641085525657,4.761,7.917,68
Qwen2.5-7B,32,2048,15,drafter_decode,7.142470588235294,7.8985,1.5065639258740726,4.993,9.268,34
Qwen2.5-7B,32,4096,15,drafter_decode,7.4507045454545455,7.837,1.3933590094735757,4.692,9.267,44
Qwen2.5-7B,48,256,15,drafter_decode,7.298225,7.8505,1.291449915963851,4.691,8.299,80
Qwen2.5-7B,48,512,15,drafter_decode,7.5891875,8.115,1.4212457015398745,4.738,8.661,80
Qwen2.5-7B,48,1024,15,drafter_decode,7.995647058823529,8.6395,1.4986477463377312,4.771,9.713,68
Qwen2.5-7B,48,2048,15,drafter_decode,8.087214285714285,7.3985,1.5136200990449369,5.348,9.735,28
Qwen2.5-7B,48,4096,15,drafter_decode,8.09503125,9.627,2.082770494911959,4.729,9.708,32
Qwen2.5-7B,64,256,15,drafter_decode,8.789675,9.6615,2.006038332577958,4.713,10.09,80
Qwen2.5-7B,64,512,15,drafter_decode,8.918225,10.0655,2.377582619656179,4.753,10.911,80
Qwen2.5-7B,64,1024,15,drafter_decode,8.91064705882353,10.869,2.803322031249129,4.797,12.602,68
Qwen2.5-7B,64,2048,15,drafter_decode,10.562392857142857,9.2315,1.8178688038731612,8.204,12.609,28
Qwen2.5-7B,64,4096,15,drafter_decode,8.496333333333332,8.5425,0.117630649479503,8.245,8.565,12
Qwen2.5-7B,0,0,15,target_decode_sd,10.09275,10.0915,0.031330230342807394,10.061,10.127,4
Qwen2.5-7B,1,256,15,target_decode_sd,10.11225,10.103,0.04526293553596946,10.052,10.224,16
Qwen2.5-7B,1,512,15,target_decode_sd,10.144875,10.126000000000001,0.05064500633494561,10.08,10.255,16
