model,batch,seq,gamma,mode,mean_ms,median_ms,std_ms,min_ms,max_ms,n_samples
Llama-3.1-8B-Instruct,1,1024,15,drafter_decode,5.1393625,5.089,0.08474208730471236,5.07,5.276,80
Llama-3.1-8B-Instruct,1,2048,15,drafter_decode,5.3454125,5.2695,0.12212410099691133,5.256,5.84,80
Llama-3.1-8B-Instruct,1,4096,15,drafter_decode,5.377052631578947,5.466,0.1704211172155096,4.976,5.522,76
Llama-3.1-8B-Instruct,2,256,15,drafter_decode,5.138203125,5.163,0.1322951461859621,4.99,5.377,64
Llama-3.1-8B-Instruct,2,512,15,drafter_decode,5.172921875,5.1739999999999995,0.14313189662457912,5.004,5.409,64
Llama-3.1-8B-Instruct,2,1024,15,drafter_decode,5.29340625,5.335,0.17518758370423113,5.067,5.617,64
Llama-3.1-8B-Instruct,2,2048,15,drafter_decode,5.473359375,5.5375,0.17424142776277263,5.254,5.765,64
Llama-3.1-8B-Instruct,2,4096,15,drafter_decode,5.47615625,5.4615,0.24804353296554973,4.977,5.781,64
Llama-3.1-8B-Instruct,4,256,15,drafter_decode,5.2095625,5.243,0.13385432439308848,4.973,5.369,64
Llama-3.1-8B-Instruct,4,512,15,drafter_decode,5.305015625,5.355,0.16985787636928273,5.002,5.528,64
Llama-3.1-8B-Instruct,4,1024,15,drafter_decode,5.44009375,5.505,0.2040045687902641,5.063,5.728,64
Llama-3.1-8B-Instruct,4,2048,15,drafter_decode,5.69728125,5.705,0.2926876805965975,5.26,6.471,64
Llama-3.1-8B-Instruct,4,4096,15,drafter_decode,5.74265625,5.917,0.40019119314576196,4.989,6.243,64
Llama-3.1-8B-Instruct,8,256,15,drafter_decode,5.306578125,5.358,0.18427401996625514,4.986,5.518,64
Llama-3.1-8B-Instruct,8,512,15,drafter_decode,5.437109375,5.5115,0.22806411777277943,5.015,5.689,64
Llama-3.1-8B-Instruct,8,1024,15,drafter_decode,5.65625,5.6745,0.3415243141313033,5.079,6.183,64
Llama-3.1-8B-Instruct,8,2048,15,drafter_decode,6.117203125,6.1265,0.5276170201861189,5.271,6.923,64
Llama-3.1-8B-Instruct,8,4096,15,drafter_decode,6.231234375,6.865,0.704640801034217,4.994,6.928,64
Llama-3.1-8B-Instruct,16,256,15,drafter_decode,5.54040625,5.6325,0.3216107634002952,4.988,5.926,64
Llama-3.1-8B-Instruct,16,512,15,drafter_decode,5.75153125,5.8565000000000005,0.4341445508945478,5.02,6.307,64
Llama-3.1-8B-Instruct,16,1024,15,drafter_decode,6.189171875,6.233499999999999,0.678490143444976,5.097,7.169,64
Llama-3.1-8B-Instruct,16,2048,15,drafter_decode,7.02509375,7.0855,1.124405969711217,5.314,8.649,64
Llama-3.1-8B-Instruct,16,4096,15,drafter_decode,7.41571875,8.5245,1.3677596729021733,4.991,8.674,64
Llama-3.1-8B-Instruct,24,256,15,drafter_decode,6.590875,7.0105,0.90828700624543,4.992,7.358,64
Llama-3.1-8B-Instruct,24,512,15,drafter_decode,6.87690625,7.287,1.074930750353508,5.043,7.943,64
Llama-3.1-8B-Instruct,24,1024,15,drafter_decode,7.510203125,7.8955,1.41983694771101,5.118,9.11,64
Llama-3.1-8B-Instruct,24,2048,15,drafter_decode,8.116633333333333,9.100000000000001,1.9293301811827335,5.321,11.536,60
Llama-3.1-8B-Instruct,24,4096,15,drafter_decode,7.5353076923076925,7.089,2.2143120875604096,5.023,11.536,52
Llama-3.1-8B-Instruct,32,256,15,drafter_decode,6.866109375,7.3055,1.0714936039952725,5.002,7.911,64
Llama-3.1-8B-Instruct,32,512,15,drafter_decode,7.38646875,7.786,1.3666030411292847,5.063,9.011,64
Llama-3.1-8B-Instruct,32,1024,15,drafter_decode,8.153190476190476,8.735,1.9315268309338889,5.129,10.781,63
Llama-3.1-8B-Instruct,32,2048,15,drafter_decode,9.347186440677966,10.659,2.7739297561810696,5.287,14.567,59
Llama-3.1-8B-Instruct,32,4096,15,drafter_decode,9.017557692307692,8.791,3.213205432814572,5.016,14.523,52
Llama-3.1-8B-Instruct,48,256,15,drafter_decode,8.019,8.824,1.7453493760403516,5.008,9.434,64
Llama-3.1-8B-Instruct,48,512,15,drafter_decode,8.634234375,9.433,2.0879371283956174,5.102,10.628,64
Llama-3.1-8B-Instruct,48,1024,15,drafter_decode,9.097233333333334,10.599,2.623399588751185,5.188,12.974,60
Llama-3.1-8B-Instruct,48,2048,15,drafter_decode,9.782708333333334,7.1175,4.432497245122008,5.324,17.762,48
Llama-3.1-8B-Instruct,48,4096,15,drafter_decode,11.101230769230769,10.7265,4.647618789906246,5.045,17.821,52
Llama-3.1-8B-Instruct,64,256,15,drafter_decode,9.496203125,10.716,2.5588330126557195,5.037,11.493,64
Llama-3.1-8B-Instruct,64,512,15,drafter_decode,9.590491803278688,11.451,3.1248098695384696,5.09,13.04,61
Llama-3.1-8B-Instruct,64,1024,15,drafter_decode,8.708791666666666,5.345,4.185847452051253,5.081,16.082,48
Llama-3.1-8B-Instruct,64,2048,15,drafter_decode,9.919386363636363,10.7225,4.1782565754202174,5.331,16.073,44
Llama-3.1-8B-Instruct,64,4096,15,drafter_decode,7.106416666666666,7.1685,1.4964274243116116,5.478,8.652,24
Llama-3.1-8B-Instruct,0,0,15,target_decode_sd,10.6035,10.5855,0.04778822329522501,10.559,10.69,8
Llama-3.1-8B-Instruct,1,256,15,target_decode_sd,10.5919375,10.5855,0.054047134447031284,10.507,10.738,32
Llama-3.1-8B-Instruct,1,512,15,target_decode_sd,10.63446875,10.628499999999999,0.05481404598364149,10.545,10.758,32
Llama-3.1-8B-Instruct,1,1024,15,target_decode_sd,10.73934375,10.6915,0.1165389618844134,10.611,10.991,32
Llama-3.1-8B-Instruct,1,2048,15,target_decode_sd,10.9265,10.879,0.10553274984725172,10.816,11.124,32
Llama-3.1-8B-Instruct,1,4096,15,target_decode_sd,10.92671875,11.032,0.23912019307007706,10.54,11.358,32
Llama-3.1-8B-Instruct,2,256,15,target_decode_sd,10.60134375,10.590499999999999,0.06149094314376458,10.53,10.865,32
Llama-3.1-8B-Instruct,2,512,15,target_decode_sd,10.68584375,10.671,0.1195014129691064,10.557,11.17,32
Llama-3.1-8B-Instruct,2,1024,15,target_decode_sd,10.7661875,10.693999999999999,0.17236091868611797,10.6,11.445,32
Llama-3.1-8B-Instruct,2,2048,15,target_decode_sd,10.928625,10.876999999999999,0.11892549850031499,10.777,11.278,32
Llama-3.1-8B-Instruct,2,4096,15,target_decode_sd,10.9645625,11.0335,0.13867993726563327,10.687,11.088,32
Llama-3.1-8B-Instruct,4,256,15,target_decode_sd,10.76815625,10.77,0.09515763131975863,10.608,10.973,32
Llama-3.1-8B-Instruct,4,512,15,target_decode_sd,10.84303125,10.8855,0.1476572937964473,10.583,11.242,32
Llama-3.1-8B-Instruct,4,1024,15,target_decode_sd,10.900375,10.975999999999999,0.1887368453010529,10.606,11.245,32
Llama-3.1-8B-Instruct,4,2048,15,target_decode_sd,11.12725,11.147,0.2219854688647363,10.831,11.551,32
Llama-3.1-8B-Instruct,4,4096,15,target_decode_sd,11.140375,11.0725,0.2803824289280857,10.652,11.521,32
Llama-3.1-8B-Instruct,8,256,15,target_decode_sd,10.85396875,10.863,0.13620442046139986,10.664,11.074,32
Llama-3.1-8B-Instruct,8,512,15,target_decode_sd,10.92359375,11.006499999999999,0.21305895888152032,10.56,11.235,32
Llama-3.1-8B-Instruct,8,1024,15,target_decode_sd,11.05971875,11.1645,0.35356782753717125,10.634,11.693,32
Llama-3.1-8B-Instruct,8,2048,15,target_decode_sd,11.41315625,11.4455,0.5356681754157381,10.822,12.409,32
Llama-3.1-8B-Instruct,8,4096,15,target_decode_sd,11.5200625,11.245000000000001,0.6579712680019767,10.675,12.426,32
Llama-3.1-8B-Instruct,16,256,15,target_decode_sd,11.086125000000001,11.302,0.3456999211510916,10.626,11.557,32
Llama-3.1-8B-Instruct,16,512,15,target_decode_sd,11.19265625,11.350999999999999,0.4785419123704434,10.567,11.918,32
Llama-3.1-8B-Instruct,16,1024,15,target_decode_sd,11.45615625,11.4665,0.7312598986095956,10.619,12.686,32
Llama-3.1-8B-Instruct,16,2048,15,target_decode_sd,12.05028125,12.0425,1.1753195649001582,10.794,14.112,32
Llama-3.1-8B-Instruct,16,4096,15,target_decode_sd,12.3324375,12.1525,1.4071671596944624,10.724,14.132,32
Llama-3.1-8B-Instruct,24,256,15,target_decode_sd,11.7600625,11.817,0.9701339427808326,10.66,12.918,32
Llama-3.1-8B-Instruct,24,512,15,target_decode_sd,11.84678125,12.003,1.102157495167195,10.615,13.274,32
Llama-3.1-8B-Instruct,24,1024,15,target_decode_sd,12.142125,12.2425,1.360971587245789,10.648,13.978,32
Llama-3.1-8B-Instruct,24,2048,15,target_decode_sd,12.16653125,11.7865,1.3770805487340285,10.811,13.992,32
Llama-3.1-8B-Instruct,24,4096,15,target_decode_sd,11.6695,11.6065,0.7412678763551872,10.662,12.76,32
Llama-3.1-8B-Instruct,32,256,15,target_decode_sd,11.78025,11.886,1.070958388999191,10.609,13.008,32
Llama-3.1-8B-Instruct,32,512,15,target_decode_sd,11.9293125,12.0725,1.1820250376012045,10.601,13.446,32
Llama-3.1-8B-Instruct,32,1024,15,target_decode_sd,11.99446875,11.0475,1.3936214597893806,10.622,14.157,32
Llama-3.1-8B-Instruct,32,2048,15,target_decode_sd,12.440093749999999,11.21,1.6090376879520258,10.812,14.178,32
Llama-3.1-8B-Instruct,32,4096,15,target_decode_sd,12.65425,12.6,1.6991736131843431,10.655,15.418,32
Llama-3.1-8B-Instruct,48,256,15,target_decode_sd,12.64325,12.7355,1.922130706172945,10.596,14.731,32
Llama-3.1-8B-Instruct,48,512,15,target_decode_sd,12.75865625,12.8995,2.0659175515100054,10.607,15.107,32
Llama-3.1-8B-Instruct,48,1024,15,target_decode_sd,12.56646875,11.876000000000001,1.9592730874612658,10.627,15.108,32
Llama-3.1-8B-Instruct,48,2048,15,target_decode_sd,12.27271875,11.9295,1.6731322226518162,10.858,15.713,32
Llama-3.1-8B-Instruct,48,4096,15,target_decode_sd,13.04071875,11.11,2.251709805321066,10.624,15.674,32
Llama-3.1-8B-Instruct,64,256,15,target_decode_sd,12.8028125,12.895,2.096328102205562,10.619,15.016,32
Llama-3.1-8B-Instruct,64,512,15,target_decode_sd,12.365,10.8285,2.105407431261917,10.606,15.391,32
Llama-3.1-8B-Instruct,64,1024,15,target_decode_sd,11.2880625,10.724,1.2576921500728384,10.627,14.172,32
Llama-3.1-8B-Instruct,64,2048,15,target_decode_sd,12.55303125,12.687999999999999,1.6144943577634454,10.814,14.252,32
Llama-3.1-8B-Instruct,64,4096,15,target_decode_sd,12.599458333333333,12.600999999999999,1.548014070803556,11.026,14.192,24
Llama-3.1-8B-Instruct,0,0,15,target_verify,10.086416666666667,10.089500000000001,0.01951902723606931,10.044,10.109,12
Llama-3.1-8B-Instruct,1,256,15,target_verify,10.207875,10.108,0.37611347455878363,10.059,12.684,48
Llama-3.1-8B-Instruct,1,512,15,target_verify,10.393729166666667,10.2905,0.17943715068541205,10.228,10.706,48
Llama-3.1-8B-Instruct,1,1024,15,target_verify,10.893875,10.6795,0.34764273817276176,10.614,11.434,48
Llama-3.1-8B-Instruct,1,2048,15,target_verify,11.880125,11.4185,0.7112992195885174,11.355,12.97,48
Llama-3.1-8B-Instruct,1,4096,15,target_verify,12.55559090909091,12.911999999999999,0.6846282412759809,11.263,12.993,44
Llama-3.1-8B-Instruct,2,256,15,target_verify,11.33525,11.282499999999999,0.09122110678226089,11.253,11.517,32
Llama-3.1-8B-Instruct,2,512,15,target_verify,11.578,11.458,0.18423407271291345,11.438,11.863,32
Llama-3.1-8B-Instruct,2,1024,15,target_verify,12.092,11.848500000000001,0.3703091994884901,11.831,12.649,32
Llama-3.1-8B-Instruct,2,2048,15,target_verify,13.12928125,12.641,0.7433770907096449,12.611,14.221,32
Llama-3.1-8B-Instruct,2,4096,15,target_verify,13.93728125,14.21,0.47656548372942215,13.182,14.545,32
Llama-3.1-8B-Instruct,4,256,15,target_verify,13.28578125,13.1975,0.1370049997616051,13.183,13.495,32
Llama-3.1-8B-Instruct,4,512,15,target_verify,13.66475,13.487,0.2766830024973845,13.467,14.081,32
Llama-3.1-8B-Instruct,4,1024,15,target_verify,14.4404375,14.0745,0.5563558235691927,14.053,15.262,32
Llama-3.1-8B-Instruct,4,2048,15,target_verify,15.99465625,15.261,1.1047381709759514,15.242,17.679,32
Llama-3.1-8B-Instruct,4,4096,15,target_verify,16.99740625,17.599,0.9174418100339593,15.601,17.658,32
Llama-3.1-8B-Instruct,8,256,15,target_verify,15.67971875,15.629,0.09611325120113051,15.587,15.868,32
Llama-3.1-8B-Instruct,8,512,15,target_verify,15.93940625,15.8205,0.18692984010309235,15.771,16.24,32
Llama-3.1-8B-Instruct,8,1024,15,target_verify,16.47284375,16.255000000000003,0.3616958363379284,16.167,17.045,32
Llama-3.1-8B-Instruct,8,2048,15,target_verify,17.47421875,16.9935,0.7384486674615954,16.927,18.596,32
Llama-3.1-8B-Instruct,8,4096,15,target_verify,19.2705625,18.581,1.0650821848495404,18.51,20.886,32
Llama-3.1-8B-Instruct,16,256,15,target_verify,20.92978125,20.836,0.1544245790178449,20.793,21.217,32
Llama-3.1-8B-Instruct,16,512,15,target_verify,21.33296875,21.181,0.2721404386466191,21.106,21.819,32
Llama-3.1-8B-Instruct,16,1024,15,target_verify,22.158375,21.756,0.5991463147275573,21.695,23.07,32
Llama-3.1-8B-Instruct,16,2048,15,target_verify,23.71665625,22.977,1.128271890401137,22.903,25.408,32
Llama-3.1-8B-Instruct,16,4096,15,target_verify,26.05540625,25.3625,0.9960132742791745,25.305,27.569,32
Llama-3.1-8B-Instruct,24,256,15,target_verify,27.57975,27.472,0.17275565440538343,27.437,27.989,32
Llama-3.1-8B-Instruct,24,512,15,target_verify,27.97390625,27.7935,0.28984527122242304,27.738,28.456,32
Llama-3.1-8B-Instruct,24,1024,15,target_verify,28.790187500000002,28.4375,0.55700903088179,28.335,29.645,32
Llama-3.1-8B-Instruct,24,2048,15,target_verify,30.011214285714285,29.5775,0.9378044239425073,29.54,32.003,28
Llama-3.1-8B-Instruct,24,4096,15,target_verify,33.60345,33.629999999999995,1.6542192457947935,31.944,35.306,20
Llama-3.1-8B-Instruct,32,256,15,target_verify,35.3620625,35.2215,0.22892271375066267,35.16,35.715,32
Llama-3.1-8B-Instruct,32,512,15,target_verify,36.0951875,35.6935,0.6145198197543897,35.651,37.04,32
Llama-3.1-8B-Instruct,32,1024,15,target_verify,37.42212903225806,37.005,0.7556708605354356,36.934,38.732,31
Llama-3.1-8B-Instruct,32,2048,15,target_verify,39.41681481481481,38.723,1.5419456000839442,38.597,42.79,27
Llama-3.1-8B-Instruct,32,4096,15,target_verify,46.62635,46.589,4.160711911187163,42.461,51.438,20
Llama-3.1-8B-Instruct,48,256,15,target_verify,50.76146875,50.591,0.2776495800726449,50.52,51.266,32
Llama-3.1-8B-Instruct,48,512,15,target_verify,51.5143125,51.1765,0.5555329575601115,51.093,52.374,32
Llama-3.1-8B-Instruct,48,1024,15,target_verify,52.79239285714286,52.351,0.9142280021674518,52.285,54.826,28
Llama-3.1-8B-Instruct,48,2048,15,target_verify,56.1690625,54.680499999999995,2.2830596858528844,54.637,59.505,16
Llama-3.1-8B-Instruct,48,4096,15,target_verify,62.7179,62.7225,3.3552816008574644,59.394,66.208,20
Llama-3.1-8B-Instruct,64,256,15,target_verify,66.1666875,65.9345,0.3623478490479521,65.906,66.787,32
Llama-3.1-8B-Instruct,64,512,15,target_verify,67.0288275862069,66.703,0.6546823149417865,66.649,68.348,29
Llama-3.1-8B-Instruct,64,1024,15,target_verify,69.2676875,68.3365,1.4849959245174147,68.242,71.463,16
Llama-3.1-8B-Instruct,64,2048,15,target_verify,71.39666666666666,71.37299999999999,0.0491885672846352,71.348,71.493,12
