model,batch,seq,gamma,mode,mean_ms,median_ms,std_ms,min_ms,max_ms,n_samples
Qwen2.5-14B,0,0,0,target_decode,18.554178571428572,18.5535,0.010200741551726972,18.534,18.626,196
Qwen2.5-14B,1,256,0,target_decode,18.557928571428572,18.557,0.011092896948387138,18.531,18.595,784
Qwen2.5-14B,1,512,0,target_decode,18.578882653061225,18.572,0.01913617277987142,18.547,18.64,784
Qwen2.5-14B,1,1024,0,target_decode,18.644968112244896,18.609,0.06117420848622282,18.581,18.803,784
Qwen2.5-14B,1,2048,0,target_decode,18.827011479591835,18.739,0.13929870372372707,18.706,19.134,784
Qwen2.5-14B,1,4096,0,target_decode,18.853119897959182,19.027,0.27176909835733054,18.424,19.934,784
Qwen2.5-14B,2,256,0,target_decode,18.45770025510204,18.454,0.02089408185071533,18.421,18.601,784
Qwen2.5-14B,2,512,0,target_decode,18.486149234693876,18.474,0.02898432966194856,18.444,18.614,784
Qwen2.5-14B,2,1024,0,target_decode,18.59211862244898,18.525,0.1064839189324068,18.487,18.779,784
Qwen2.5-14B,2,2048,0,target_decode,18.841089285714286,18.754,0.13767308970757372,18.715,19.074,784
Qwen2.5-14B,2,4096,0,target_decode,18.864679846938774,19.039,0.27310023852605947,18.433,19.923,784
Qwen2.5-14B,4,256,0,target_decode,18.471641581632653,18.467,0.018984307710782907,18.437,18.58,784
Qwen2.5-14B,4,512,0,target_decode,18.55868112244898,18.499,0.09663467749612131,18.47,18.732,784
Qwen2.5-14B,4,1024,0,target_decode,18.78056887755102,18.708,0.11717419044973494,18.674,19.104,784
Qwen2.5-14B,4,2048,0,target_decode,19.14556505102041,18.96,0.2848533683924836,18.923,19.604,784
Qwen2.5-14B,4,4096,0,target_decode,19.251169642857143,19.562,0.4720454775446646,18.523,20.022,784
Qwen2.5-14B,8,256,0,target_decode,18.61225892857143,18.555,0.0951651279642904,18.521,18.792,784
Qwen2.5-14B,8,512,0,target_decode,18.820183673469387,18.758,0.10206151921761161,18.718,19.003,784
Qwen2.5-14B,8,1024,0,target_decode,19.150545918367346,18.975,0.2764207196217255,18.717,19.599,784
Qwen2.5-14B,8,2048,0,target_decode,19.89197831632653,19.567,0.5294720117993947,18.733,20.701,784
Qwen2.5-14B,8,4096,0,target_decode,20.253593112244896,20.67,0.6092224083105834,19.342,20.954,784
Qwen2.5-14B,16,256,0,target_decode,19.74292857142857,19.375,0.5560748477235358,19.325,20.964,784
Qwen2.5-14B,16,512,0,target_decode,20.731817602040817,20.574,0.31616109453478825,18.658,21.549,784
Qwen2.5-14B,16,1024,0,target_decode,21.464423469387754,21.155,0.6381537360346826,18.689,22.952,784
Qwen2.5-14B,16,2048,0,target_decode,22.943036989795917,22.318,1.1543145649473872,19.578,25.802,784
Qwen2.5-14B,16,4096,0,target_decode,23.023397959183672,24.625,2.2223175515482034,19.571,25.964,784
Qwen2.5-14B,24,256,0,target_decode,20.374766581632652,19.939,0.6620890988533822,19.894,21.494,784
Qwen2.5-14B,24,512,0,target_decode,21.51834693877551,21.379,0.34810688460131983,18.575,22.122,784
Qwen2.5-14B,24,1024,0,target_decode,22.25614285714286,21.957,0.6385036946420277,19.579,23.167,784
Qwen2.5-14B,24,2048,0,target_decode,23.697239795918367,23.125,1.2436939319301006,19.036,25.596,784
Qwen2.5-14B,24,4096,0,target_decode,23.74290306122449,25.416,2.2918414600375816,19.044,25.657,784
Qwen2.5-14B,32,256,0,target_decode,21.0080625,20.6645,0.5845268009411704,18.774,22.344,784
Qwen2.5-14B,32,512,0,target_decode,21.98996556122449,21.8945,0.4537275726457397,18.769,22.623,784
Qwen2.5-14B,32,1024,0,target_decode,22.75670025510204,22.469,0.5971528066866797,19.534,23.903,784
Qwen2.5-14B,32,2048,0,target_decode,24.17968494897959,23.6295,1.2819926047162378,18.871,27.333,784
Qwen2.5-14B,32,4096,0,target_decode,24.27515051020408,25.877,2.2664790237408354,18.464,27.269,784
Qwen2.5-14B,48,256,0,target_decode,21.472289540816327,21.203,0.5892907281567287,18.548,22.604,784
Qwen2.5-14B,48,512,0,target_decode,22.3940625,22.2605,0.3361344526979482,19.991,22.905,784
Qwen2.5-14B,48,1024,0,target_decode,23.11980612244898,22.8465,0.6987353185416764,19.101,24.544,784
Qwen2.5-14B,48,2048,0,target_decode,24.59201913265306,24.012,1.231744371852395,19.555,26.448,784
Qwen2.5-14B,48,4096,0,target_decode,24.7932806122449,26.309,2.0875811940420768,19.043,26.451,784
Qwen2.5-14B,64,256,0,target_decode,23.175880102040818,22.08,25.257209843605963,19.944,729.354,784
Qwen2.5-14B,64,512,0,target_decode,23.02323724489796,22.89,0.3682632981950662,22.2,29.174,784
Qwen2.5-14B,64,1024,0,target_decode,23.766110969387753,23.47,0.8527675427236555,18.759,32.624,784
Qwen2.5-14B,64,2048,0,target_decode,25.129622448979593,24.633,1.5371633900366906,18.744,35.572,784
Qwen2.5-14B,64,4096,0,target_decode,26.580931972789116,26.937,1.1366617230763223,19.577,28.036,588
Qwen2.5-14B,0,0,3,drafter_decode,7.645076923076923,7.609,0.1531934373951284,7.576,8.674,52
Qwen2.5-14B,1,256,3,drafter_decode,7.6353990384615384,7.631,0.034920052224762715,7.579,7.87,208
Qwen2.5-14B,1,512,3,drafter_decode,7.697855769230769,7.679,0.06257469635211993,7.623,8.12,208
Qwen2.5-14B,1,1024,3,drafter_decode,7.857605769230769,7.769,0.15006146362442926,7.716,8.295,208
Qwen2.5-14B,1,2048,3,drafter_decode,8.156375,8.0685,0.1414717456982767,8.034,8.721,208
Qwen2.5-14B,1,4096,3,drafter_decode,8.236004901960785,8.3475,0.2132427211042178,7.601,8.819,204
Qwen2.5-14B,2,256,3,drafter_decode,7.927333333333333,7.943,0.09669660726671613,7.579,8.061,192
Qwen2.5-14B,2,512,3,drafter_decode,8.030151041666667,7.9955,0.14460269851478366,7.617,8.31,192
Qwen2.5-14B,2,1024,3,drafter_decode,8.246911458333333,8.211,0.17506680093462948,7.714,8.981,192
Qwen2.5-14B,2,2048,3,drafter_decode,8.506677083333333,8.439,0.19004648066299706,8.045,8.955,192
Qwen2.5-14B,2,4096,3,drafter_decode,8.499390625,8.745999999999999,0.36271123979256364,7.968,9.138,192
Qwen2.5-14B,4,256,3,drafter_decode,8.054572916666666,7.9915,0.1213817693162304,7.962,8.901,192
Qwen2.5-14B,4,512,3,drafter_decode,8.2321875,8.17,0.10625247148342051,8.133,8.525,192
Qwen2.5-14B,4,1024,3,drafter_decode,8.473432291666667,8.391,0.1481243131477952,8.253,8.907,192
Qwen2.5-14B,4,2048,3,drafter_decode,8.898572916666666,8.7105,0.3266138262749474,8.499,9.747,192
Qwen2.5-14B,4,4096,3,drafter_decode,8.999661458333334,9.380500000000001,0.5489290238921244,8.177,9.729,192
Qwen2.5-14B,8,256,3,drafter_decode,8.237255208333334,8.167,0.11485156582164704,8.134,8.952,192
Qwen2.5-14B,8,512,3,drafter_decode,8.457692708333333,8.388,0.1117125816054826,8.358,8.645,192
Qwen2.5-14B,8,1024,3,drafter_decode,8.838369791666667,8.627,0.31695475707986853,8.601,9.338,192
Qwen2.5-14B,8,2048,3,drafter_decode,9.659401041666667,9.309,0.5273285737668224,9.283,10.46,192
Qwen2.5-14B,8,4096,3,drafter_decode,9.995526041666666,10.435,0.6604069341625728,8.995,10.472,192
Qwen2.5-14B,16,256,3,drafter_decode,9.130791666666667,9.024,0.16444018417354586,8.992,9.726,192
Qwen2.5-14B,16,512,3,drafter_decode,9.550473958333333,9.361,0.29541561697519636,9.339,11.133,192
Qwen2.5-14B,16,1024,3,drafter_decode,10.226617021276596,9.923,0.672987347719116,8.004,11.518,188
Qwen2.5-14B,16,2048,3,drafter_decode,11.641414772727273,11.19,1.4326160939675379,8.002,13.878,176
Qwen2.5-14B,16,4096,3,drafter_decode,12.483644444444444,13.523,1.4216042068447479,10.443,17.664,180
Qwen2.5-14B,24,256,3,drafter_decode,10.974296875,10.837,0.21666590777572153,10.778,11.383,192
Qwen2.5-14B,24,512,3,drafter_decode,11.566484375,11.2905,0.42465670738410444,11.254,12.504,192
Qwen2.5-14B,24,1024,3,drafter_decode,12.594,12.196,0.9826053276603602,8.343,14.054,188
Qwen2.5-14B,24,2048,3,drafter_decode,14.562941860465116,14.023,2.2228013296257476,9.781,17.718,172
Qwen2.5-14B,24,4096,3,drafter_decode,14.905202380952382,17.657,3.258666366129371,9.979,17.711,168
Qwen2.5-14B,32,256,3,drafter_decode,11.569598958333334,11.3455,0.3603328458376854,11.263,13.077,192
Qwen2.5-14B,32,512,3,drafter_decode,12.345978723404256,12.055,0.917278344365663,8.229,13.504,188
Qwen2.5-14B,32,1024,3,drafter_decode,13.993141242937853,13.475,2.0053251004129415,8.157,16.881,177
Qwen2.5-14B,32,2048,3,drafter_decode,17.691896551724138,16.395,2.943147387432354,12.293,22.585,174
Qwen2.5-14B,32,4096,3,drafter_decode,18.569208333333332,22.173,4.2482306621383605,12.288,22.389,168
Qwen2.5-14B,48,256,3,drafter_decode,14.001270833333333,13.744499999999999,0.4178813549188702,13.643,14.701,192
Qwen2.5-14B,48,512,3,drafter_decode,15.060915343915344,14.633,0.9129104808176519,11.897,16.476,189
Qwen2.5-14B,48,1024,3,drafter_decode,16.863913294797687,16.422,2.4217610612501264,9.095,20.032,173
Qwen2.5-14B,48,2048,3,drafter_decode,20.90909493670886,19.999,4.703672671011999,9.288,27.203,158
Qwen2.5-14B,48,4096,3,drafter_decode,22.15226282051282,27.0735,5.558964202789859,12.232,27.203,156
Qwen2.5-14B,64,256,3,drafter_decode,16.76229255319149,16.735,1.4365932274379964,8.135,18.001,188
Qwen2.5-14B,64,512,3,drafter_decode,17.768556818181818,17.7735,2.69264762686608,8.104,20.31,176
Qwen2.5-14B,64,1024,3,drafter_decode,20.858913294797688,20.047,2.7600191645983414,13.927,25.049,173
Qwen2.5-14B,64,2048,3,drafter_decode,25.999716129032258,24.772,5.513317220697251,12.25,34.387,155
Qwen2.5-14B,64,4096,3,drafter_decode,31.34746875,34.037499999999994,7.1760750948853795,12.242,34.219,96
Qwen2.5-14B,0,0,3,target_decode_sd,18.95875,18.8295,0.29299530712965277,18.782,19.394,4
Qwen2.5-14B,1,256,3,target_decode_sd,18.783,18.7635,0.08359346066928146,18.69,18.92,16
Qwen2.5-14B,1,512,3,target_decode_sd,18.8446875,18.833,0.07195898716166994,18.745,18.989,16
Qwen2.5-14B,1,1024,3,target_decode_sd,19.0338125,18.998,0.18662412089545108,18.815,19.353,16
Qwen2.5-14B,1,2048,3,target_decode_sd,19.286375,19.226,0.12652634771725046,19.16,19.487,16
Qwen2.5-14B,1,4096,3,target_decode_sd,19.2360625,19.439,0.3688236197696672,18.674,19.628,16
Qwen2.5-14B,2,256,3,target_decode_sd,18.7088125,18.711,0.028272999487143444,18.665,18.754,16
Qwen2.5-14B,2,512,3,target_decode_sd,18.772125,18.752000000000002,0.05561399703911442,18.71,18.862,16
Qwen2.5-14B,2,1024,3,target_decode_sd,18.9369375,18.8495,0.16151840710375176,18.796,19.211,16
Qwen2.5-14B,2,2048,3,target_decode_sd,19.2395,19.154,0.14580809305384998,19.115,19.475,16
Qwen2.5-14B,2,4096,3,target_decode_sd,19.314125,19.4295,0.19991460676999034,18.984,19.481,16
Qwen2.5-14B,4,256,3,target_decode_sd,19.07575,19.0485,0.0740409796441583,18.986,19.203,16
Qwen2.5-14B,4,512,3,target_decode_sd,19.23575,19.2105,0.07011086458840289,19.164,19.369,16
Qwen2.5-14B,4,1024,3,target_decode_sd,19.3908125,19.333,0.11388135273169206,19.275,19.61,16
Qwen2.5-14B,4,2048,3,target_decode_sd,19.7013125,19.5685,0.241221259082472,19.504,20.112,16
Qwen2.5-14B,4,4096,3,target_decode_sd,19.794375,19.992,0.32920507792762477,19.25,20.058,16
Qwen2.5-14B,8,256,3,target_decode_sd,19.31075,19.265,0.08932674105029621,19.219,19.452,16
Qwen2.5-14B,8,512,3,target_decode_sd,19.5166875,19.455,0.10081515676391811,19.438,19.686,16
Qwen2.5-14B,8,1024,3,target_decode_sd,19.8524375,19.6585,0.30273750318276316,19.631,20.303,16
Qwen2.5-14B,8,2048,3,target_decode_sd,20.649375,20.2985,0.5530851501652646,20.256,21.454,16
Qwen2.5-14B,8,4096,3,target_decode_sd,21.0368125,21.429499999999997,0.6151625496565927,20.142,21.464,16
Qwen2.5-14B,16,256,3,target_decode_sd,20.28075,20.155,0.21495565434138555,20.116,20.612,16
Qwen2.5-14B,16,512,3,target_decode_sd,20.7694375,20.597,0.28527436355200214,20.569,21.234,16
Qwen2.5-14B,16,1024,3,target_decode_sd,20.5381875,21.164,0.9636175049433945,19.123,21.197,16
Qwen2.5-14B,16,2048,3,target_decode_sd,19.860125,19.133499999999998,1.126453660831194,19.111,21.496,16
Qwen2.5-14B,16,4096,3,target_decode_sd,21.2815,21.4525,0.39099445861375914,20.74,22.075,16
Qwen2.5-14B,24,256,3,target_decode_sd,20.984875,20.7795,0.32521211027061453,20.753,21.554,16
Qwen2.5-14B,24,512,3,target_decode_sd,21.609750000000002,21.4375,0.2775527577476638,21.405,22.023,16
Qwen2.5-14B,24,1024,3,target_decode_sd,21.508,21.990000000000002,0.7519734924406135,19.427,22.03,16
Qwen2.5-14B,24,2048,3,target_decode_sd,20.95025,20.932499999999997,0.03887501339763988,20.91,21.017,16
Qwen2.5-14B,24,4096,3,target_decode_sd,21.1471875,21.000500000000002,0.23361712801076898,20.976,21.506,16
Qwen2.5-14B,32,256,3,target_decode_sd,21.617874999999998,21.484,0.21559031363522158,21.445,21.956,16
Qwen2.5-14B,32,512,3,target_decode_sd,21.12625,21.9225,1.226502262533584,19.291,21.939,16
Qwen2.5-14B,32,1024,3,target_decode_sd,20.4850625,19.24,1.9245116252788221,19.209,23.671,16
Qwen2.5-14B,32,2048,3,target_decode_sd,23.6170625,23.127499999999998,0.8897866762132745,23.106,26.021,16
Qwen2.5-14B,32,4096,3,target_decode_sd,23.7215,24.673000000000002,1.23775797311106,22.03,24.875,16
Qwen2.5-14B,48,256,3,target_decode_sd,22.1375625,22.066000000000003,0.12668910437234435,22.022,22.326,16
Qwen2.5-14B,48,512,3,target_decode_sd,22.26775,22.3125,0.21265104435827883,21.983,22.878,16
Qwen2.5-14B,48,1024,3,target_decode_sd,21.6534375,21.977,0.6385073185432825,20.07,22.014,16
Qwen2.5-14B,48,2048,3,target_decode_sd,22.007375,21.482,1.5099665724776818,20.278,24.723,16
Qwen2.5-14B,48,4096,3,target_decode_sd,24.083875,24.6985,0.8444302122338667,22.924,24.76,16
Qwen2.5-14B,64,256,3,target_decode_sd,21.9865,22.942,1.5760832888313145,19.212,23.378,16
Qwen2.5-14B,64,512,3,target_decode_sd,20.5955625,19.9945,1.3403049886126666,19.174,22.848,16
Qwen2.5-14B,64,1024,3,target_decode_sd,22.982125,22.7695,0.34417241318850633,22.745,23.612,16
Qwen2.5-14B,64,2048,3,target_decode_sd,23.6454375,23.582,0.5233416944661168,23.35,25.575,16
Qwen2.5-14B,64,4096,3,target_decode_sd,23.631,23.4085,0.5390690628717761,23.355,24.831,12
Qwen2.5-14B,0,0,3,target_verify,18.102416666666667,18.0985,0.01817156222670131,18.074,18.184,48
Qwen2.5-14B,1,256,3,target_verify,18.176171875,18.105,0.11524136583085179,18.06,18.39,192
Qwen2.5-14B,1,512,3,target_verify,18.506630208333334,18.352,0.23682302519115273,18.322,18.881,192
Qwen2.5-14B,1,1024,3,target_verify,19.200010416666668,18.863500000000002,0.5089971660767584,18.823,20.053,192
Qwen2.5-14B,1,2048,3,target_verify,20.692385416666667,19.957,1.1029564636121905,19.917,22.416,192
Qwen2.5-14B,1,4096,3,target_verify,21.123856382978722,22.314500000000002,1.8704586173334337,18.165,22.379,188
Qwen2.5-14B,2,256,3,target_verify,18.26777840909091,18.2,0.1100206826777725,18.165,18.454,176
Qwen2.5-14B,2,512,3,target_verify,18.58638068181818,18.436500000000002,0.23180387639206906,18.398,18.967,176
Qwen2.5-14B,2,1024,3,target_verify,19.266210227272726,18.936,0.4994909707268615,18.903,20.028,176
Qwen2.5-14B,2,2048,3,target_verify,20.74296022727273,20.012999999999998,1.095748393230049,19.984,22.394,176
Qwen2.5-14B,2,4096,3,target_verify,21.285852272727272,22.358,1.609165675851204,18.86,22.399,176
Qwen2.5-14B,4,256,3,target_verify,19.001125,18.886,0.18039320940656262,18.846,19.296,176
Qwen2.5-14B,4,512,3,target_verify,19.539977272727274,19.273,0.4063767984736115,19.243,20.173,176
Qwen2.5-14B,4,1024,3,target_verify,20.694482954545453,20.145,0.8242860874681235,20.112,21.939,176
Qwen2.5-14B,4,2048,3,target_verify,23.01696590909091,21.924,1.6348210767900209,21.894,25.463,176
Qwen2.5-14B,4,4096,3,target_verify,23.83263068181818,25.423,2.379218072025607,20.254,25.452,176
Qwen2.5-14B,8,256,3,target_verify,20.597022727272726,20.29,0.4699479965703861,20.243,21.35,176
Qwen2.5-14B,8,512,3,target_verify,21.483238636363637,21.313,0.270636308167809,21.247,21.953,176
Qwen2.5-14B,8,1024,3,target_verify,22.25153409090909,21.8965,0.5419732718525864,21.838,23.117,176
Qwen2.5-14B,8,2048,3,target_verify,23.790170454545454,23.0745,1.0910354476010748,23.007,25.474,176
Qwen2.5-14B,8,4096,3,target_verify,24.355272727272727,25.39,1.5740055017313375,21.956,25.489,176
Qwen2.5-14B,16,256,3,target_verify,22.082414772727272,22.0165,0.11615853013608872,21.952,22.322,176
Qwen2.5-14B,16,512,3,target_verify,22.436375,22.27,0.27236197815197544,22.193,22.894,176
Qwen2.5-14B,16,1024,3,target_verify,23.190593023255815,22.856,0.5433564170730222,22.774,24.146,172
Qwen2.5-14B,16,2048,3,target_verify,24.764275,24.05,1.093818871039218,23.956,26.469,160
Qwen2.5-14B,16,4096,3,target_verify,26.336634146341463,26.3675,0.07011646966064188,26.181,26.458,164
Qwen2.5-14B,24,256,3,target_verify,26.09677840909091,26.224,0.2184462582873423,25.707,26.318,176
Qwen2.5-14B,24,512,3,target_verify,25.95764772727273,25.787,0.27801225213587677,25.697,26.474,176
Qwen2.5-14B,24,1024,3,target_verify,26.695668604651164,26.369,0.5355395820299828,26.284,27.589,172
Qwen2.5-14B,24,2048,3,target_verify,28.21475641025641,27.5365,1.0819278156816843,27.485,30.033,156
Qwen2.5-14B,24,4096,3,target_verify,28.77049342105263,29.881,1.5076811061485202,26.728,29.974,152
Qwen2.5-14B,32,256,3,target_verify,26.409443181818183,26.75,0.5299700230434505,25.565,26.863,176
Qwen2.5-14B,32,512,3,target_verify,25.78948837209302,25.634,0.2648761486676499,25.557,26.267,172
Qwen2.5-14B,32,1024,3,target_verify,26.57465838509317,26.213,0.5570668059756171,26.116,27.499,161
Qwen2.5-14B,32,2048,3,target_verify,28.103740506329114,27.4015,1.1067815115910375,27.329,29.893,158
Qwen2.5-14B,32,4096,3,target_verify,31.977703947368422,29.8245,2.9048660769504377,29.732,36.149,152
Qwen2.5-14B,48,256,3,target_verify,35.16167045454545,35.712,0.9617157372896885,33.619,36.124,176
Qwen2.5-14B,48,512,3,target_verify,34.02628323699422,33.772,0.43389688466235077,33.616,34.97,173
Qwen2.5-14B,48,1024,3,target_verify,35.19493630573248,34.689,0.8188887301259496,34.529,36.559,157
Qwen2.5-14B,48,2048,3,target_verify,37.526415492957746,36.495000000000005,1.638745824033317,36.342,40.13,142
Qwen2.5-14B,48,4096,3,target_verify,40.37085714285714,40.096999999999994,0.40158125532060335,39.913,41.31,140
Qwen2.5-14B,64,256,3,target_verify,39.8836511627907,40.795500000000004,1.5534946664763833,37.336,41.193,172
Qwen2.5-14B,64,512,3,target_verify,37.7611875,37.5205,0.41841565785215185,37.337,38.563,160
Qwen2.5-14B,64,1024,3,target_verify,38.87363694267516,38.363,0.840362941683351,38.24,40.296,157
Qwen2.5-14B,64,2048,3,target_verify,41.168021582733815,40.207,1.6260283455986342,40.055,43.918,139
Qwen2.5-14B,64,4096,3,target_verify,43.81758333333333,43.814499999999995,0.060201310543580806,43.744,44.238,84
Qwen2.5-14B,0,0,7,drafter_decode,7.5952142857142855,7.593500000000001,0.007685277617854238,7.584,7.616,28
Qwen2.5-14B,1,256,7,drafter_decode,7.616991071428571,7.601,0.05535462993009296,7.583,8.133,112
Qwen2.5-14B,1,512,7,drafter_decode,7.670125,7.639,0.05129935549179812,7.622,7.851,112
Qwen2.5-14B,1,1024,7,drafter_decode,7.832616071428571,7.746,0.13657959732715902,7.724,8.069,112
Qwen2.5-14B,1,2048,7,drafter_decode,8.122401785714287,8.034,0.1378783547824067,8.016,8.379,112
Qwen2.5-14B,1,4096,7,drafter_decode,8.199055555555555,8.321,0.21590828934549894,7.576,8.37,108
Qwen2.5-14B,2,256,7,drafter_decode,7.8843958333333335,7.923,0.13099091805936425,7.579,8.011,96
Qwen2.5-14B,2,512,7,drafter_decode,7.980645833333333,7.98,0.16961969716594436,7.622,8.224,96
Qwen2.5-14B,2,1024,7,drafter_decode,8.182916666666667,8.185,0.19407940136729535,7.723,8.419,96
Qwen2.5-14B,2,2048,7,drafter_decode,8.449479166666666,8.406,0.21688595010022477,8.021,8.825,96
Qwen2.5-14B,2,4096,7,drafter_decode,8.455791666666666,8.738,0.35803966015738264,7.95,8.823,96
Qwen2.5-14B,4,256,7,drafter_decode,8.01565625,7.968,0.07661906154544883,7.951,8.143,96
Qwen2.5-14B,4,512,7,drafter_decode,8.1909375,8.13,0.09926496307729556,8.111,8.361,96
Qwen2.5-14B,4,1024,7,drafter_decode,8.427875,8.3535,0.14709561874043553,8.246,8.788,96
Qwen2.5-14B,4,2048,7,drafter_decode,8.834822916666667,8.657,0.3193064522001813,8.486,9.356,96
Qwen2.5-14B,4,4096,7,drafter_decode,8.92325,9.34,0.5509938771271229,8.118,9.376,96
Qwen2.5-14B,8,256,7,drafter_decode,8.200072916666667,8.129,0.10685112562928673,8.114,8.416,96
Qwen2.5-14B,8,512,7,drafter_decode,8.430572916666666,8.357,0.11841059205748247,8.335,8.782,96
Qwen2.5-14B,8,1024,7,drafter_decode,8.807239583333333,8.599,0.3174575560454513,8.569,9.284,96
Qwen2.5-14B,8,2048,7,drafter_decode,9.632416666666666,9.283,0.5291858825078519,9.253,10.46,96
Qwen2.5-14B,8,4096,7,drafter_decode,9.9675625,10.410499999999999,0.6627762949180236,8.967,10.439,96
Qwen2.5-14B,16,256,7,drafter_decode,9.096770833333334,8.9955,0.1592288309761616,8.973,9.349,96
Qwen2.5-14B,16,512,7,drafter_decode,9.524427083333334,9.3505,0.27100630191902275,9.319,10.02,96
Qwen2.5-14B,16,1024,7,drafter_decode,10.317854166666667,9.914,0.5920758838130317,9.885,11.262,96
Qwen2.5-14B,16,2048,7,drafter_decode,11.566641304347826,11.182500000000001,1.1730831976483482,8.749,13.535,92
Qwen2.5-14B,16,4096,7,drafter_decode,11.924869047619048,13.509,1.7641202441038177,8.743,13.545,84
Qwen2.5-14B,24,256,7,drafter_decode,10.936395833333334,10.8035,0.21421423016109079,10.749,11.294,96
Qwen2.5-14B,24,512,7,drafter_decode,11.53528125,11.2645,0.4238730371759177,11.215,12.192,96
Qwen2.5-14B,24,1024,7,drafter_decode,12.730166666666667,12.1715,0.8496985925877565,12.126,14.01,96
Qwen2.5-14B,24,2048,7,drafter_decode,14.653728260869565,13.9895,1.6566774912341198,11.721,17.654,92
Qwen2.5-14B,24,4096,7,drafter_decode,14.609916666666667,17.609,3.117077080069142,11.23,17.656,84
Qwen2.5-14B,32,256,7,drafter_decode,11.534135416666667,11.3505,0.3463783334597458,11.235,12.379,96
Qwen2.5-14B,32,512,7,drafter_decode,12.48728125,12.0105,0.6843388004124857,11.964,13.829,96
Qwen2.5-14B,32,1024,7,drafter_decode,13.988967741935484,13.428,1.6070269095688912,9.068,16.902,93
Qwen2.5-14B,32,2048,7,drafter_decode,16.881864197530863,16.325,4.02819582056622,9.071,22.517,81
Qwen2.5-14B,32,4096,7,drafter_decode,18.289369047619047,22.0775,3.9788257842231647,13.727,22.217,84
Qwen2.5-14B,48,256,7,drafter_decode,14.018916666666668,13.785499999999999,0.3969046197677504,13.625,14.7,96
Qwen2.5-14B,48,512,7,drafter_decode,15.158979166666667,14.65,0.8246555259037004,14.533,16.455,96
Qwen2.5-14B,48,1024,7,drafter_decode,17.111698924731183,16.376,1.6478055089496813,13.999,20.022,93
Qwen2.5-14B,48,2048,7,drafter_decode,20.08821052631579,19.915,4.429710203661302,12.228,27.105,76
Qwen2.5-14B,48,4096,7,drafter_decode,20.470833333333335,16.7275,5.9686848788572,12.211,27.115,72
Qwen2.5-14B,64,256,7,drafter_decode,17.0155625,16.724,0.5058013717177711,16.522,17.83,96
Qwen2.5-14B,64,512,7,drafter_decode,17.941849462365592,17.787,2.0450988332991793,9.497,20.137,93
Qwen2.5-14B,64,1024,7,drafter_decode,19.5409125,20.0225,4.6960723993129205,9.478,24.783,80
Qwen2.5-14B,64,2048,7,drafter_decode,25.495907894736842,24.6455,4.900442962774234,18.461,33.956,76
Qwen2.5-14B,64,4096,7,drafter_decode,30.977,33.909,5.155744571359833,22.116,34.024,48
Qwen2.5-14B,0,0,7,target_decode_sd,18.80125,18.795499999999997,0.0438738722552132,18.758,18.856,4
Qwen2.5-14B,1,256,7,target_decode_sd,18.84675,18.8545,0.07013748403433627,18.752,18.966,16
Qwen2.5-14B,1,512,7,target_decode_sd,18.8849375,18.8705,0.10197219800841101,18.782,19.139,16
Qwen2.5-14B,1,1024,7,target_decode_sd,19.0485625,18.9705,0.18008515346912984,18.863,19.352,16
Qwen2.5-14B,1,2048,7,target_decode_sd,19.3405,19.301000000000002,0.13546610892273664,19.201,19.6,16
Qwen2.5-14B,1,4096,7,target_decode_sd,19.272125,19.4605,0.3657426918841537,18.71,19.597,16
Qwen2.5-14B,2,256,7,target_decode_sd,18.755,18.7515,0.029660298942076127,18.711,18.811,16
Qwen2.5-14B,2,512,7,target_decode_sd,18.817,18.8065,0.048906713922187275,18.759,18.903,16
Qwen2.5-14B,2,1024,7,target_decode_sd,18.9875,18.9155,0.14494228736523634,18.843,19.235,16
Qwen2.5-14B,2,2048,7,target_decode_sd,19.2895,19.192,0.15348963048579747,19.174,19.61,16
Qwen2.5-14B,2,4096,7,target_decode_sd,19.3505,19.466,0.1947052473184359,19.032,19.538,16
Qwen2.5-14B,4,256,7,target_decode_sd,19.12875,19.0715,0.10040285520508518,19.03,19.366,16
Qwen2.5-14B,4,512,7,target_decode_sd,19.2735625,19.234,0.06580574316374921,19.202,19.374,16
Qwen2.5-14B,4,1024,7,target_decode_sd,19.43825,19.384,0.10733033122095535,19.33,19.622,16
Qwen2.5-14B,4,2048,7,target_decode_sd,19.729,19.5845,0.22834155702952247,19.556,20.11,16
Qwen2.5-14B,4,4096,7,target_decode_sd,19.7921875,20.0245,0.37968552228565894,19.206,20.129,16
Qwen2.5-14B,8,256,7,target_decode_sd,19.294625,19.2605,0.0923246987539089,19.184,19.431,16
Qwen2.5-14B,8,512,7,target_decode_sd,19.48425,19.427999999999997,0.09383496150156401,19.399,19.636,16
Qwen2.5-14B,8,1024,7,target_decode_sd,19.8208125,19.6295,0.304388396351328,19.598,20.269,16
Qwen2.5-14B,8,2048,7,target_decode_sd,20.622875,20.2655,0.5555010801069605,20.247,21.439,16
Qwen2.5-14B,8,4096,7,target_decode_sd,21.0306875,21.41,0.6080331919393875,20.121,21.49,16
Qwen2.5-14B,16,256,7,target_decode_sd,20.2824375,20.127,0.2358445727592651,20.095,20.713,16
Qwen2.5-14B,16,512,7,target_decode_sd,20.776875,20.6,0.2782447064485982,20.575,21.186,16
Qwen2.5-14B,16,1024,7,target_decode_sd,21.536,21.177500000000002,0.5591535269196344,21.156,22.361,16
